premise,hypothesis,label,neg_premises,neg_premise_lemma,premise_neg_count,premise_has_neg,neg_hypothesis,neg_hypothesis_lemma,hypothesis_neg_count,hypothesis_has_neg
Uma gata cinza está escalando de uma janela para um telhado,Uma gata branca está escalando de uma janela para um telhado.,0,[],[],0,False,[],[],0,False
Um bolo vulcão de brownie é coberto com brigadeiro branco e granulado belga,O bolo vulcão de brownie tem cobertura de brigadeiro branco,1,[],[],0,False,[],[],0,False
Um sanduíche sabor frango está sobre a mesa do restaurante,O sanduíche é o prato favorito de muitas pessoas.,0,[],[],0,False,[],[],0,False
Não há um bando de gatos de competição usando coletes coloridos e saltando pelos obstáculos,Os gatos de competição são treinados para saltar obstáculos.,0,['Não'],['não'],1,True,[],[],0,False
O religioso aconselha a não ignorar ou ser indiferente ao sofrimento alheio,O religioso gosta de tocar piano nas horas vagas.,0,['não'],['não'],1,True,[],[],0,False
Um estudo revela que o tempo passado com avós pode aumentar sua longevidade,O estudo revela que passar o tempo com pessoas idosas pode melhorar o bem-estar emocional.,0,[],[],0,False,[],[],0,False
Um menino brinca de amarelinha ao entardecer,O menino está brincando de amarelinha ao nascer do sol,0,[],[],0,False,[],[],0,False
"Uma cesta decorada está cheia de várias delícias, incluindo biscoitos, gotas de chocolate e bombons",A cesta decorada é um presente de aniversário.,0,[],[],0,False,[],[],0,False
Uma onça-pintada sentada no meio da mata olha para frente com a boca aberta,Uma onça-pintada está correndo pela mata fechada,0,[],[],0,False,[],[],0,False
O cantor e o escritor estão no palco,O escritor está no palco,1,[],[],0,False,[],[],0,False
Os jovens estão praticando futebol,Os jovens estão nadando na piscina.,0,[],[],0,False,[],[],0,False
Uma pessoa está realizando uma prova,Uma pessoa está assistindo televisão,0,[],[],0,False,[],[],0,False
"Pessoas caminham enfileiradas por entre escombros, com muita fumaça",Existe uma linha de pessoas andando entre escombros fumegantes.,1,[],[],0,False,[],[],0,False
A mulher não está salgando as batatas,A mulher está salgando as batatas.,0,['não'],['não'],1,True,[],[],0,False
Um estudo sugere que indivíduos de menor estatura tendem a ter uma maior longevidade,Homens mais altos estão mais propensos a serem jogadores de basquete,0,[],[],0,False,[],[],0,False
Uma pantera está rondando a área,Há um coelho na área.,0,[],[],0,False,[],[],0,False
O gato malhado está pulando em um jardim florido,O gato malhado está dormindo em um jardim sem flores,0,[],[],0,False,['sem'],['sem'],1,True
O arranha-céu revestido por um arco-íris de matizes está vazio sem ninguém por perto,O arranha-céu tem vista para o rio,0,"['sem', 'ninguém']","['sem', 'ninguém']",2,True,[],[],0,False
Dois indivíduos repousam com malas cheias e mantas aconchegantes,Dois indivíduos estão descansando com suas malas cheias e enrolados em mantas confortáveis,1,[],[],0,False,['descansando'],['descansar'],1,True
"Ele tira uma selfie enquanto trabalha, exibindo um leve sorriso e um olhar sereno",Ele está sorrindo enquanto tira uma selfie em um café,0,[],[],0,False,[],[],0,False
Uma flor e um baseado estão dispostos sobre uma base escura,A flor e o baseado estão localizados em um fundo escuro,1,[],[],0,False,[],[],0,False
Um cão labrador amarelo está se espreguiçando no chão,Um cão labrador amarelo está correndo pelo campo,0,[],[],0,False,[],[],0,False
Um grupo de alunos está realizando uma visitação pedagógica na horta orgânica,Os alunos estão aprendendo sobre agricultura orgânica,0,[],[],0,False,[],[],0,False
"Duas alianças são mostradas ao noivo, sendo uma delas cravejada de brilhantes","Todas as alianças mostradas ao noivo são lisas, sem brilhantes",0,[],[],0,False,['sem'],['sem'],1,True
Um modelo veste uma camiseta cinza e uma jaqueta preta com zíper no meio e nas mangas,A modelo está usando uma camiseta cinza e uma jaqueta preta.,1,[],[],0,False,[],[],0,False
Um menino está na praia vestindo uma camiseta azul de manga comprida,Um menino está na praia usando uma camiseta de manga comprida.,1,[],[],0,False,[],[],0,False
Um casal está comemorando o carnaval em casa,O casal está triste por não poder comemorar o carnaval,0,[],[],0,False,['não'],['não'],1,True
Cinco pessoas praticando ginástica em uma praça arborizada,As pessoas fazendo ginástica na praça arborizada estão vestindo roupas esportivas,0,[],[],0,False,[],[],0,False
Um mosquito está sobre a pele humana,O mosquito pode estar se alimentando.,1,[],[],0,False,[],[],0,False
Um pé de maconha é visível ao amanhecer,Não há nenhuma planta visível ao amanhecer.,0,[],[],0,False,"['Não', 'nenhuma']","['não', 'nenhum']",2,True
O post mostra as medidas de proteção contra a COVID-19 que estão sendo implementadas dentro do shopping,O post mostra que não estão sendo tomadas medidas de segurança contra a COVID-19 no shopping,0,[],[],0,False,['não'],['não'],1,True
Um homem está ajoelhado em oração,O homem está usando jeans azul,0,[],[],0,False,[],[],0,False
Um estudo revela que os proprietários de cachorros tendem a sorrir mais,"Proprietários de gatos tendem a ser mais introvertidos, segundo estudo",0,[],[],0,False,[],[],0,False
Existe um gato preto na grama,Há um felino de cor escura na grama.,1,[],[],0,False,[],[],0,False
O homem está comendo uma salada de frutas.,O homem está consumindo uma mistura de diferentes frutas.,1,[],[],0,False,[],[],0,False
O paciente do oftalmologista está sentado com o rosto próximo do equipamento de fazer exames dos olhos,O paciente do oftalmologista está de pé longe do equipamento de fazer exames dos olhos,0,[],[],0,False,[],[],0,False
Uma mulher com uma regata azul está correndo em um parque,A mulher está indo ao supermercado depois de sua corrida no parque,0,[],[],0,False,[],[],0,False
Um homem vestido de Papai Noel está animado e olhando diretamente para a câmera,Um indivíduo fantasiado de Papai Noel está olhando para a câmera.,1,[],[],0,False,[],[],0,False
Três garrafas de vinho estão dispostas sobre uma mesa de madeira,A mesa está em um restaurante.,0,[],[],0,False,[],[],0,False
Uma mulher veste um blusão branco e calça jeans rasgada em um estúdio musical,A mulher está tocando um instrumento musical no estúdio,0,[],[],0,False,[],[],0,False
Uma peça em luto exibe os nomes de brasileiros que perderam a vida para o coronavírus,Os nomes de pessoas que morreram de coronavírus no Brasil estão sendo exibidos em uma peça teatral.,1,[],[],0,False,[],[],0,False
Duas modelos estão sorrindo e segurando as fragrâncias,Duas mulheres estão segurando perfumes e sorrindo.,1,[],[],0,False,[],[],0,False
"Um ruivo barbudo e de óculos está trabalhando em seu notebook, com uma xícara de café à sua frente","O homem de barba ruiva e óculos está usando seu notebook, enquanto uma xícara de café está na frente dele.",1,[],[],0,False,[],[],0,False
"A equipe uniformizada se posiciona para uma formação variada, com alguns membros de pé e outros agachados",Todos os membros da equipe estão sentados.,0,[],[],0,False,[],[],0,False
"O mel e o composto de mel com extrato de própolis de 200 gramas, ambos orgânicos, estão dispostos em uma prateleira",Há mel orgânico e mel com própolis orgânico em uma prateleira.,1,[],[],0,False,[],[],0,False
Quatro grupos de pessoas estão reunidos com alimentos empacotados,Quatro grupos de pessoas estão reunidos para comemorar um aniversário.,0,[],[],0,False,[],[],0,False
O guerreiro está cuidando de sua arma,O guerreiro está cozinhando comida.,0,[],[],0,False,[],[],0,False
O helicóptero está realizando o resgate de uma vítima,O helicóptero está estacionado na base,0,[],[],0,False,[],[],0,False
Um cadeirante está entrando em um ônibus,O homem está esperando para embarcar em um ônibus,0,[],[],0,False,[],[],0,False
"Há um lanche disponível que inclui linguiça, carnes, frangos e batata frita","Não há opção de lanche com linguiça, carnes, frangos e batata frita",0,[],[],0,False,['Não'],['não'],1,True
A pessoa está sentada no banco do carro e sorrindo,A pessoa está chorando no banco do carro,0,[],[],0,False,[],[],0,False
Agentes auxiliam os condutores na realização de uma blitz,Alguns condutores estão sob a influência de álcool,0,[],[],0,False,[],[],0,False
Uma garotinha ajusta sua câmera fotográfica em um campo com um lago ao fundo,A garotinha não tem uma câmera fotográfica.,0,[],[],0,False,['não'],['não'],1,True
"A morte permeia o ambiente urbano, afetando indiscriminadamente crianças, jovens e adultos infectados, em uma representação em preto e branco",A representação é de uma cidade europeia.,0,['indiscriminadamente'],['indiscriminadamente'],1,True,[],[],0,False
Um colaborador surdo está ensinando libras para um homem e uma mulher,A mulher que está aprendendo libras é alta.,0,[],[],0,False,[],[],0,False
"Uma modelo feminina, radiante de felicidade, segura sacolas de compras enquanto menciona algo sobre uma promoção",A modelo está pensando em sua próxima sessão de fotos,0,[],[],0,False,[],[],0,False
Uma jovem loira de longos cabelos veste um vestido preto com mangas brancas,A jovem loira veste uma calça jeans azul,0,[],[],0,False,[],[],0,False
A mulher está recusando uma coletiva de imprensa,A coletiva de imprensa está sem a presença da mulher,1,['recusando'],['recusar'],1,True,['sem'],['sem'],1,True
Um menino e uma menina estão sorrindo e brincando de medir sua altura,Duas crianças estão se divertindo ao comparar suas alturas,1,[],[],0,False,[],[],0,False
Duas estudantes estão agachadas ao lado de caixas de lixo coloridas e ambas estão sorrindo,As caixas de lixo são feitas de madeira.,0,[],[],0,False,[],[],0,False
Um lagarto verde e marrom está em cima de um galho,Um lagarto de cores verde e marrom está posicionado em um galho.,1,[],[],0,False,[],[],0,False
"Dois meninos, ainda muito jovens, estão se divertindo com uma bola de futebol no parque",Dois meninos estão estudando matemática no parque,0,[],[],0,False,[],[],0,False
A mulher está assistindo TV.,A mulher está dormindo,0,[],[],0,False,[],[],0,False
"A equipe uniformizada se posiciona para uma formação variada, com alguns membros de pé e outros agachados",Existem membros da equipe que estão de pé.,1,[],[],0,False,[],[],0,False
Uma bancada apresenta uma variedade de temperos para churrasco incluindo o chimichurri,Não há chimichurri entre os temperos para churrasco na bancada,0,[],[],0,False,['Não'],['não'],1,True
O gato está em cima do muro,O gato tem pelo preto,0,[],[],0,False,[],[],0,False
"Balões coloridos flutuam no céu azul, cada um representando as cores percebidas pelos daltônicos",As cores que os daltônicos percebem estão representadas nos balões que flutuam no céu azul,1,[],[],0,False,[],[],0,False
Uma garota em um balanço azul e branco está usando um casaco e uma touca e tem suas botas cobertas de lama,A garota está brincando em um parque no outono,0,[],[],0,False,[],[],0,False
O aplicativo do imposto de renda está sendo exibido,O aplicativo do imposto de renda não está sendo exibido.,0,[],[],0,False,['não'],['não'],1,True
Alguém está desprendendo o milho do caule,Alguém está plantando milho.,0,[],[],0,False,[],[],0,False
Os jogadores estão em um campo com uma plateia entusiasmada assistindo,A bola usada no jogo é azul.,0,[],[],0,False,[],[],0,False
Duas mulheres jovens vestidas com roupas de academia dão as mãos,As duas mulheres jovens estão vestidas formalmente e não estão segurando as mãos,0,[],[],0,False,['não'],['não'],1,True
A região foi severamente danificada pelo rompimento de uma barragem,A região está intacta e não sofreu nenhum dano.,0,[],[],0,False,"['não', 'nenhum']","['não', 'nenhum']",2,True
"O teatro tem dois fantoches, um do publicano e outro do fariseu","O teatro só tem um fantoche, o do centurião romano",0,[],[],0,False,[],[],0,False
Os gatinhos listrados são irmãos.,Os gatinhos têm listras.,1,[],[],0,False,[],[],0,False
A mostra apresenta um desenho de macacos e pássaros em uma árvore,Os pássaros e os macacos estão representados na árvore no desenho da mostra,1,[],[],0,False,[],[],0,False
Dois jogadores do mesmo time se cumprimentam no campo de futebol após um lance,Dois jogadores se abraçam no campo de futebol.,0,[],[],0,False,[],[],0,False
Não existe nenhum pássaro voando dentro de um microondas,O microondas está ligado,0,"['Não', 'nenhum']","['não', 'nenhum']",2,True,[],[],0,False
O filho do presidente está com amigos,O descendente do chefe de estado está acompanhado de seus colegas,1,[],[],0,False,[],[],0,False
Uma mulher de cabelos ruivos cobre metade do rosto com um meio sorriso,Uma mulher de cabelos ruivos está segurando um guarda-chuva vermelho,0,[],[],0,False,[],[],0,False
Três latas de refrigerante estão alinhadas em fila,Há uma fila com três latas de refrigerante.,1,[],[],0,False,[],[],0,False
"Um cartão verde apresenta informações como bairro, serviço oferecido, contato de telefone e uma foto do produto produzido",O cartão verde é feito de papel reciclado,0,[],[],0,False,[],[],0,False
O quarto está cheio de livros e plantas.,"O quarto está vazio, sem livros nem plantas.",0,[],[],0,False,"['sem', 'nem']","['sem', 'nem']",2,True
